temp;r_ntc;u_adc;adc_value;resolution
89,5207056784;9,372474377745242;2,750671222845985;3415;0,056120625047
89,4646653213;9,388986526069127;2,749865755430803;3414;0,0560403571841
89,4087049735;9,405508350424848;2,749060288015621;3413;0,0559603477954
89,3528243778;9,422039859320043;2,7482548206004394;3412;0,0558805956941
89,2970232781;9,438581061272354;2,7474493531852575;3411;0,0558010997012
89,2413014194;9,455131964809384;2,7466438857700757;3410;0,0557218586441
89,1856585481;9,47169257846876;2,745838418354894;3409;0,055642871358
89,1300944114;9,488262910798124;2,745032950939712;3408;0,0555641366847
89,0746087579;9,504842970355147;2,74422748352453;3407;0,0554856534733
89,0192013373;9,521432765707573;2,7434220161093483;3406;0,0554074205795
88,9638719005;9,538032305433186;2,7426165486941665;3405;0,0553294368663
88,9086201993;9,554641598119858;2,7418110812789847;3404;0,0552517012034
88,8534459868;9,571260652365565;2,741005613863803;3403;0,055174212467
88,7983490172;9,587889476778367;2,740200146448621;3402;0,0550969695404
88,7433290459;9,604528079976472;2,739394679033439;3401;0,0550199713134
88,6883858292;9,62117647058823;2,7385892116182573;3400;0,0549432166827
88,6335191247;9,637834657252128;2,7377837442030755;3399;0,0548667045512
88,5787286909;9,65450264861683;2,7369782767878936;3398;0,0547904338287
88,5240142874;9,671180453341186;2,736172809372712;3397;0,054714403431
88,4693756752;9,687868080094225;2,73536734195753;3396;0,0546386122811
88,4148126158;9,704565537555226;2,734561874542348;3395;0,0545630593079
88,3603248724;9,72127283441367;2,7337564071271663;3394;0,0544877434465
88,3059122088;9,737989979369287;2,7329509397119844;3393;0,0544126636388
88,2515743899;9,754716981132074;2,7321454722968026;3392;0,0543378188326
88,1973111819;9,771453848422295;2,7313400048816208;3391;0,0542632079819
88,1431223519;9,7882005899705;2,730534537466439;3390;0,0541888300473
88,0890076679;9,804957214517556;2,729729070051257;3389;0,0541146839949
88,0349668991;9,821723730814638;2,7289236026360753;3388;0,0540407687973
87,9809998157;9,838500147623268;2,728118135220893;3387;0,0539670834331
87,9271061888;9,855286473715298;2,727312667805711;3386;0,0538936268866
87,8732857906;9,872082717872964;2,7265072003905293;3385;0,0538203981486
87,8195383944;9,888888888888888;2,7257017329753475;3384;0,053747396215
87,7658637743;9,90570499556607;2,7248962655601656;3383;0,0536746200885
87,7122617056;9,922531046717923;2,724090798144984;3382;0,0536020687769
87,6587319643;9,939367051168288;2,723285330729802;3381;0,053529741294
87,6052743276;9,95621301775148;2,72247986331462;3380;0,0534576366595
87,5518885737;9,973068955312225;2,7216743958994383;3379;0,0533857538984
87,4985744817;9,989934872705739;2,7208689284842564;3378;0,0533140920418
87,4453318315;10,006810778797746;2,7200634610690746;3377;0,0532426501263
87,3921604043;10,02369668246446;2,7192579936538928;3376;0,0531714271937
87,3390599821;10,040592592592592;2,718452526238711;3375;0,0531004222918
87,2860303476;10,057498518079427;2,717647058823529;3374;0,0530296344738
87,2330712848;10,074414467832787;2,7168415914083472;3373;0,052959062798
87,1801825785;10,09134045077106;2,7160361239931654;3372;0,0528887063286
87,1273640143;10,108276475823201;2,7152306565779836;3371;0,0528185641349
87,074615379;10,12522255192878;2,7144251891628017;3370;0,0527486352914
87,0219364602;10,142178688037996;2,71361972174762;3369;0,0526789188785
86,9693270462;10,159144893111641;2,712814254332438;3368;0,0526094139811
86,9167869265;10,176121176121171;2,712008786917256;3367;0,0525401196898
86,8643158914;10,193107546048726;2,7112033195020744;3366;0,0524710351003
86,8119137321;10,210104011887069;2,7103978520868925;3365;0,0524021593134
86,7595802406;10,22711058263971;2,7095923846717107;3364;0,0523334914349
86,7073152101;10,24412726732084;2,708786917256529;3363;0,052265030576
86,6551184342;10,261154074955387;2,707981449841347;3362;0,0521967758527
86,6029897078;10,278191014578994;2,707175982426165;3361;0,0521287263858
86,5509288265;10,295238095238101;2,7063705150109834;3360;0,052060881302
86,4989355868;10,31229532598988;2,7055650475958015;3359;0,0519932397315
86,447009786;10,329362715902327;2,7047595801806197;3358;0,0519258008108
86,3951512223;10,346440274054213;2,703954112765438;3357;0,0518585636801
86,3433596948;10,363528009535159;2,703148645350256;3356;0,0517915274854
86,2916350034;10,380625931445604;2,702343177935074;3355;0,0517246913769
86,2399769489;10,397734048896837;2,7015377105198923;3354;0,0516580545099
86,1883853329;10,414852371011039;2,7007322431047105;3353;0,051591616044
86,1368599577;10,431980906921243;2,6999267756895287;3352;0,051525375144
86,0854006268;10,449119665771414;2,699121308274347;3351;0,0514593309792
86,034007144;10,46626865671642;2,698315840859165;3350;0,0513934827233
85,9826793145;10,48342788892207;2,697510373443983;3349;0,051327829555
85,9314169438;10,50059737156511;2,6967049060288013;3348;0,0512623706572
85,8802198386;10,51777711383328;2,6958994386136195;3347;0,0511971052175
85,8290878062;10,534967124925279;2,6950939711984376;3346;0,0511320324284
85,7780206547;10,552167414050826;2,694288503783256;3345;0,0510671514859
85,7270181931;10,56937799043062;2,693483036368074;3344;0,0510024615916
85,6760802311;10,586598863296441;2,692677568952892;3343;0,0509379619507
85,6252065794;10,603830041891081;2,6918721015377103;3342;0,050873651773
85,5743970491;10,621071535468428;2,6910666341225284;3341;0,0508095302729
85,5236514524;10,638323353293412;2,6902611667073466;3340;0,0507455966688
85,4729696022;10,655585504642112;2,6894556992921648;3339;0,0506818501838
85,4223513122;10,672857998801678;2,688650231876983;3338;0,0506182900447
85,3717963967;10,690140845070426;2,687844764461801;3337;0,0505549154828
85,321304671;10,70743405275779;2,6870392970466193;3336;0,0504917257341
85,2708759509;10,724737631184404;2,6862338296314374;3335;0,050428720038
85,2205100533;10,74205158968206;2,6854283622162556;3334;0,0503658976385
85,1702067955;10,759375937593763;2,6846228948010737;3333;0,0503032577838
85,1199659958;10,776710684273706;2,683817427385892;3332;0,0502407997255
85,0697874731;10,794055839087362;2,68301195997071;3331;0,0501785227204
85,019671047;10,81141141141141;2,6822064925555282;3330;0,0501164260285
84,9696165381;10,828777410633824;2,6814010251403464;3329;0,0500545089139
84,9196237675;10,84615384615385;2,6805955577251646;3328;0,0499927706452
84,869692557;10,863540727382023;2,6797900903099827;3327;0,0499312104943
84,8198227293;10,880938063740231;2,678984622894801;3326;0,0498698277376
84,7700141076;10,898345864661652;2,678179155479619;3325;0,0498086216549
84,7202665161;10,915764139590856;2,677373688064437;3324;0,0497475915303
84,6705797794;10,933192897983753;2,6765682206492554;3323;0,0496867366517
84,6209537231;10,950632149307646;2,6757627532340735;3322;0,0496260563105
84,5713881733;10,968081903041254;2,6749572858188917;3321;0,0495655498023
84,5218829569;10,985542168674703;2,67415181840371;3320;0,0495052164262
84,4724379014;11,00301295570955;2,673346350988528;3319;0,0494450554853
84,4230528351;11,020494273658828;2,672540883573346;3318;0,0493850662863
84,373727587;11,037986132047031;2,6717354161581643;3317;0,0493252481396
84,3244619866;11,05548854041013;2,6709299487429825;3316;0,0492656003591
84,2752558643;11,07300150829563;2,6701244813278007;3315;0,0492061222628
84,2261090512;11,090525045262524;2,669319013912619;3314;0,0491468131721
84,1770213788;11,108059160881373;2,668513546497437;3313;0,0490876724118
84,1279926795;11,125603864734297;2,667708079082255;3312;0,0490286993106
84,0790227863;11,14315916641498;2,6669026116670733;3311;0,0489698932006
84,0301115328;11,1607250755287;2,6660971442518915;3310;0,0489112534177
83,9812587535;11,178301601692354;2,6652916768367096;3309;0,0488527793006
83,9324642833;11,19588875453446;2,664486209421528;3308;0,0487944701925
83,8837279579;11,213486543695193;2,663680742006346;3307;0,0487363254393
83,8350496135;11,23109497882638;2,662875274591164;3306;0,0486783443909
83,7864290871;11,248714069591523;2,6620698071759823;3305;0,0486205263999
83,7378662163;11,266343825665862;2,6612643397608005;3304;0,048562870823
83,6893608393;11,283984256736298;2,6604588723456186;3303;0,0485053770198
83,6409127949;11,301635372501513;2,659653404930437;3302;0,0484480443539
83,5925219227;11,319297182671917;2,658847937515255;3301;0,0483908721914
83,5441880628;11,336969696969696;2,658042470100073;3300;0,0483338599024
83,495911056;11,354652925128828;2,6572370026848913;3299;0,0482770068597
83,4476907435;11,37234687689509;2,6564315352697094;3298;0,04822031244
83,3995269675;11,390051562026086;2,6556260678545276;3297;0,0481637760227
83,3514195705;11,407766990291258;2,6548206004393458;3296;0,0481073969909
83,3033683958;11,425493171471928;2,654015133024164;3295;0,0480511747307
83,2553732871;11,443230115361267;2,653209665608982;3294;0,047995108631
83,2074340891;11,460977831764353;2,6524041981938002;3293;0,0479391980845
83,1595506466;11,478736330498172;2,6515987307786184;3292;0,0478834424869
83,1117228053;11,49650562139167;2,6507932633634366;3291;0,0478278412367
83,0639504116;11,514285714285718;2,6499877959482547;3290;0,0477723937358
83,0162333122;11,532076619033141;2,649182328533073;3289;0,0477170993892
82,9685713546;11,549878345498785;2,648376861117891;3288;0,0476619576046
82,9209643868;11,567690903559475;2,647571393702709;3287;0,0476069677933
82,8734122574;11,585514303104079;2,6467659262875274;3286;0,0475521293693
82,8259148157;11,603348554033492;2,6459604588723455;3285;0,0474974417495
82,7784719113;11,621193666260655;2,6451549914571637;3284;0,0474429043541
82,7310833947;11,639049649710632;2,644349524041982;3283;0,0473885166062
82,6837491168;11,656916514320539;2,6435440566268;3282;0,0473342779315
82,636468929;11,674794270039618;2,642738589211618;3281;0,0472801877592
82,5892426835;11,692682926829269;2,6419331217964364;3280;0,0472262455209
82,5420702329;11,710582494663006;2,6411276543812545;3279;0,0471724506515
82,4949514303;11,728492983526538;2,6403221869660727;3278;0,0471188025885
82,4478861295;11,74641440341776;2,639516719550891;3277;0,0470653007724
82,4008741849;11,764346764346765;2,638711252135709;3276;0,0470119446465
82,3539154512;11,78229007633588;2,637905784720527;3275;0,0469587336569
82,307009784;11,800244349419671;2,6371003173053453;3274;0,0469056672526
82,2601570391;11,818209593644973;2,6362948498901635;3273;0,0468527448851
82,2133570731;11,836185819070904;2,6354893824749817;3272;0,0467999660094
82,166609743;11,854173035768875;2,6346839150598;3271;0,0467473300823
82,1199149064;11,872171253822627;2,633878447644618;3270;0,0466948365639
82,0732724215;11,890180483328237;2,633072980229436;3269;0,0466424849168
82,0266821469;11,90820073439412;2,6322675128142543;3268;0,0465902746067
81,9801439418;11,926232017141107;2,6314620453990725;3267;0,0465382051016
81,9336576659;11,944274341702389;2,6306565779838906;3266;0,0464862758722
81,8872231795;11,962327718223582;2,629851110568709;3265;0,0464344863919
81,8408403434;11,980392156862745;2,629045643153527;3264;0,0463828361368
81,7945090188;11,998467667790374;2,628240175738345;3263;0,0463313245855
81,7482290676;12,016554261189452;2,6274347083231633;3262;0,0462799512195
81,7020003521;12,034651947255446;2,6266292409079814;3261;0,0462287155227
81,6558227351;12,052760736196323;2,6258237734927996;3260;0,046177616981
81,60969608;12,070880638232588;2,6250183060776178;3259;0,0461266550842
81,5636202507;12,089011663597294;2,624212838662436;3258;0,0460758293231
81,5175951115;12,107153822536079;2,623407371247254;3257;0,0460251391924
81,4716205273;12,125307125307124;2,6226019038320723;3256;0,0459745841881
81,4256963635;12,14347158218126;2,6217964364168904;3255;0,0459241638098
81,3798224859;12,161647203441913;2,6209909690017086;3254;0,0458738775587
81,333998761;12,17983399938518;2,6201855015865267;3253;0,0458237249389
81,2882250555;12,198031980319804;2,619380034171345;3252;0,045773705457
81,2425012369;12,216241156567213;2,618574566756163;3251;0,0457238186216
81,196827173;12,23446153846154;2,6177690993409812;3250;0,0456740639444
81,151202732;12,252693136349643;2,6169636319257994;3249;0,0456244409388
81,1056277829;12,270935960591133;2,6161581645106176;3248;0,045574949121
81,0601021949;12,289190021558362;2,6153526970954357;3247;0,0455255880096
81,0146258378;12,307455329636479;2,614547229680254;3246;0,0454763571254
80,9691985818;12,325731895223424;2,613741762265072;3245;0,0454272559914
80,9238202976;12,344019728729965;2,61293629484989;3244;0,0453782841334
80,8784908566;12,362318840579706;2,6121308274347084;3243;0,0453294410791
80,8332101302;12,380629241209132;2,6113253600195265;3242;0,0452807263587
80,7879779907;12,398950941067572;2,6105198926043447;3241;0,0452321395045
80,7427943106;12,417283950617282;2,609714425189163;3240;0,0451836800514
80,6976589631;12,435628280333436;2,608908957773981;3239;0,0451353475363
80,6525718216;12,453983940704143;2,608103490358799;3238;0,0450871414984
80,6075327601;12,472350942230461;2,6072980229436173;3237;0,045039061479
80,5625416531;12,490729295426448;2,6064925555284355;3236;0,0449911070221
80,5175983754;12,509119010819168;2,6056870881132537;3235;0,0449432776735
80,4727028025;12,527520098948674;2,604881620698072;3234;0,0448955729812
80,42785481;12,545932570368084;2,60407615328289;3233;0,0448479924954
80,3830542742;12,564356435643566;2,603270685867708;3232;0,0448005357687
80,3383010718;12,58279170535438;2,6024652184525263;3231;0,0447532023556
80,29359508;12,601238390092883;2,6016597510373445;3230;0,044705991813
80,2489361763;12,619696500464539;2,600854283622162;3229;0,0446589036994
80,2043242388;12,638166047087982;2,6000488162069804;3228;0,0446119375762
80,1597591457;12,656647040594983;2,5992433487917985;3227;0,0445650930063
80,1152407762;12,6751394916305;2,5984378813766167;3226;0,0445183695549
80,0707690094;12,693643410852717;2,597632413961435;3225;0,0444717667892
80,0263437251;12,712158808933003;2,596826946546253;3224;0,0444252842787
79,9819648035;12,730685696556;2,596021479131071;3223;0,0443789215947
79,9376321252;12,749224084419614;2,5952160117158893;3222;0,0443326783105
79,8933455712;12,767773983235019;2,5944105443007075;3221;0,0442865540018
79,849105023;12,78633540372671;2,5936050768855257;3220;0,0442405482461
79,8049103623;12,804908356632492;2,592799609470344;3219;0,0441946606225
79,7607614716;12,823492852703538;2,591994142055162;3218;0,044148890713
79,7166582335;12,84208890270438;2,59118867463998;3217;0,0441032381009
79,6726005312;12,860696517412935;2,5903832072247983;3216;0,0440577023715
79,628588248;12,879315707620524;2,5895777398096165;3215;0,0440122831123
79,5846212681;12,897946484131921;2,5887722723944346;3214;0,0439669799127
79,5406994758;12,916588857765332;2,587966804979253;3213;0,0439217923641
79,4968227557;12,935242839352428;2,587161337564071;3212;0,0438767200595
79,4529909931;12,953908439738404;2,586355870148889;3211;0,0438317625942
79,4092040736;12,972585669781934;2,5855504027337073;3210;0,0437869195652
79,365461883;12,99127454035525;2,5847449353185254;3209;0,0437421905714
79,3217643078;13,009975062344138;2,5839394679033436;3208;0,0436975752137
79,2781112347;13,028687246647955;2,5831340004881618;3207;0,0436530730949
79,2345025509;13,047411104179663;2,58232853307298;3206;0,0436086838193
79,1909381439;13,066146645865835;2,581523065657798;3205;0,0435644069936
79,1474179016;13,084893882646693;2,5807175982426163;3204;0,0435202422256
79,1039417125;13,10365282547612;2,5799121308274344;3203;0,0434761891261
79,0605094652;13,12242348532167;2,5791066634122526;3202;0,0434322473063
79,0171210488;13,141205873164633;2,5783011959970707;3201;0,0433884163803
78,9737763529;13,160000000000002;2,577495728581889;3200;0,0433446959634
78,9304752672;13,178805876836508;2,576690261166707;3199;0,0433010856731
78,8872176821;13,197623514696685;2,5758847937515252;3198;0,0432575851282
78,8440034881;13,216452924616831;2,5750793263363434;3197;0,0432141939497
78,8008325763;13,23529411764706;2,5742738589211616;3196;0,0431709117603
78,7577048382;13,254147104851326;2,5734683915059797;3195;0,0431277381842
78,7146201653;13,273011897307448;2,572662924090798;3194;0,0430846728474
78,6715784499;13,291888506107112;2,571857456675616;3193;0,043041715378
78,6285795845;13,310776942355886;2,571051989260434;3192;0,0429988654051
78,585623462;13,329677217173298;2,5702465218452524;3191;0,0429561225603
78,5427099755;13,348589341692794;2,5694410544300705;3190;0,0429134864762
78,4998390187;13,367513327061774;2,5686355870148887;3189;0,0428709567877
78,4570104856;13,386449184441652;2,567830119599707;3188;0,0428285331309
78,4142242704;13,40539692500784;2,567024652184525;3187;0,042786215144
78,371480268;13,424356559949786;2,566219184769343;3186;0,0427440024663
78,3287783732;13,443328100470959;2,5654137173541613;3185;0,0427018947393
78,2861184816;13,462311557788945;2,5646082499389795;3184;0,0426598916058
78,2435004889;13,481306943135404;2,5638027825237977;3183;0,0426179927103
78,2009242912;13,50031426775613;2,562997315108616;3182;0,0425761976991
78,158389785;13,51933354291103;2,562191847693434;3181;0,0425345062199
78,1158968671;13,538364779874211;2,561386380278252;3180;0,0424929179221
78,0734454346;13,557407989933939;2,5605809128630703;3179;0,0424514324567
78,0310353851;13,576463184392704;2,5597754454478885;3178;0,0424100494761
77,9886666165;13,5955303745672;2,5589699780327066;3177;0,0423687686347
77,9463390269;13,614609571788412;2,558164510617525;3176;0,042327589588
77,9040525149;13,633700787401573;2,557359043202343;3175;0,0422865119934
77,8618069794;13,652804032766227;2,556553575787161;3174;0,0422455355096
77,8196023196;13,67191931925622;2,5557481083719793;3173;0,0422046597971
77,7774384351;13,691046658259772;2,5549426409567975;3172;0,0421638845175
77,7353152258;13,710186061179439;2,5541371735416156;3171;0,0421232093346
77,6932325918;13,729337539432182;2,553331706126434;3170;0,0420826339131
77,6511904339;13,748501104449357;2,552526238711252;3169;0,0420421579195
77,6091886529;13,767676767676774;2,55172077129607;3168;0,0420017810218
77,56722715;13,786864540574674;2,5509153038808883;3167;0,0419615028892
77,5253058268;13,80606443461781;2,5501098364657064;3166;0,0419213231929
77,4834245852;13,825276461295413;2,5493043690505246;3165;0,0418812416052
77,4415833274;13,844500632111256;2,5484989016353428;3164;0,0418412577999
77,399781956;13,863736958583628;2,547693434220161;3163;0,0418013714523
77,3580203737;13,882985452245416;2,546887966804979;3162;0,0417615822393
77,3162984839;13,902246124644098;2,5460824993897972;3161;0,0417218898389
77,27461619;13,921518987341774;2,5452770319746154;3160;0,041682293931
77,2329733958;13,940804051915162;2,5444715645594336;3159;0,0416427941965
77,1913700054;13,96010132995567;2,5436660971442517;3158;0,041603390318
77,1498059235;13,97941083306937;2,54286062972907;3157;0,0415640819791
77,1082810546;13,998732572877056;2,542055162313888;3156;0,0415248688656
77,0667953039;14,018066561014265;2,5412496948987062;3155;0,0414857506638
77,0253485769;14,037412809131261;2,5404442274835244;3154;0,0414467270618
76,9839407791;14,056771328893117;2,5396387600683425;3153;0,0414077977495
76,9425718167;14,07614213197969;2,5388332926531607;3152;0,0413689624172
76,901241596;14,095525230085684;2,538027825237979;3151;0,0413302207573
76,8599500235;14,114920634920635;2,537222357822797;3150;0,0412915724635
76,8186970063;14,134328358208958;2,536416890407615;3149;0,0412530172306
76,7774824515;14,153748411689964;2,5356114229924334;3148;0,041214554755
76,7363062668;14,173180807117895;2,5348059555772515;3147;0,0411761847339
76,6951683599;14,192625556261921;2,5340004881620697;3146;0,0411379068667
76,654068639;14,2120826709062;2,533195020746888;3145;0,0410997208533
76,6130070127;14,231552162849876;2,532389553331706;3144;0,0410616263954
76,5719833895;14,251034043907094;2,531584085916524;3143;0,041023623196
76,5309976785;14,27052832590706;2,5307786185013423;3142;0,040985710959
76,4900497891;14,290035020694049;2,5299731510861605;3141;0,0409478893901
76,4491396309;14,309554140127386;2,5291676836709787;3140;0,0409101581957
76,4082671138;14,329085696081556;2,528362216255797;3139;0,0408725170844
76,3674321481;14,348629700446143;2,527556748840615;3138;0,040834965765
76,3266346441;14,368186165125913;2,526751281425433;3137;0,0407975039481
76,2858745128;14,387755102040812;2,5259458140102513;3136;0,0407601313458
76,2451516651;14,407336523125995;2,5251403465950695;3135;0,040722847671
76,2044660125;14,426930440331848;2,5243348791798876;3134;0,040685652638
76,1638174665;14,446536865624003;2,523529411764706;3133;0,0406485459623
76,1232059391;14,466155810983402;2,522723944349524;3132;0,040611527361
76,0826313426;14,48578728840626;2,521918476934342;3131;0,0405745965518
76,0420935893;14,505431309904155;2,5211130095191603;3130;0,0405377532539
76,0015925921;14,525087887503995;2,5203075421039784;3129;0,0405009971882
75,9611282641;14,544757033248088;2,5195020746887966;3128;0,0404643280758
75,9207005184;14,564438759194118;2,5186966072736148;3127;0,0404277456399
75,8803092688;14,584133077415224;2,517891139858433;3126;0,0403912496043
75,8399544291;14,603840000000005;2,517085672443251;3125;0,0403548396947
75,7996359135;14,623559539052494;2,5162802050280693;3124;0,040318515637
75,7593536363;14,643291706692278;2,5154747376128874;3123;0,0402822771589
75,7191075123;14,663036515054449;2,5146692701977056;3122;0,0402461239893
75,6788974565;14,682793976289648;2,5138638027825237;3121;0,040210055858
75,638723384;14,702564102564102;2,513058335367342;3120;0,0401740724962
75,5985852104;14,722346906059636;2,51225286795216;3119;0,0401381736361
75,5584828513;14,742142398973696;2,5114474005369782;3118;0,040102359011
75,518416223;14,76195059351941;2,5106419331217964;3117;0,0400666283554
75,4783852416;14,78177150192554;2,5098364657066146;3116;0,040030981405
75,4383898237;14,801605136436596;2,5090309982914327;3115;0,0399954178965
75,3984298861;14,821451509312777;2,508225530876251;3114;0,039959937568
75,358505346;14,841310632830073;2,507420063461069;3113;0,039924540158
75,3186161206;14,8611825192802;2,506614596045887;3112;0,0398892254072
75,2787621275;14,881067180970744;2,5058091286307054;3111;0,0398539930564
75,2389432846;14,900964630225081;2,5050036612155235;3110;0,039818842848
75,1991595101;14,920874879382438;2,5041981938003417;3109;0,0397837745256
75,1594107223;14,940797940797939;2,50339272638516;3108;0,0397487878334
75,1196968398;14,960733826842617;2,502587258969978;3107;0,039713882517
75,0800177814;14,980682549903412;2,501781791554796;3106;0,0396790583233
75,0403734664;15,000644122383255;2,5009763241396143;3105;0,0396443149996
75,0007638142;15,020618556701029;2,5001708567244325;3104;0,0396096522952
74,9611887442;15,040605865291658;2,4993653893092507;3103;0,0395750699593
74,9216481764;15,06060606060606;2,498559921894069;3102;0,0395405677432
74,8821420311;15,08061915511125;2,497754454478887;3101;0,0395061453987
74,8426702284;15,100645161290323;2,496948987063705;3100;0,0394718026787
74,803232689;15,120684091642463;2,4961435196485233;3099;0,0394375393374
74,7638293339;15,140735958683017;2,4953380522333415;3098;0,0394033551296
74,7244600841;15,16080077494349;2,4945325848181596;3097;0,0393692498116
74,685124861;15,18087855297158;2,493727117402978;3096;0,0393352231402
74,6458235861;15,200969305331183;2,492921649987796;3095;0,0393012748735
74,6065561813;15,221073044602454;2,492116182572614;3094;0,0392674047708
74,5673225687;15,241189783381834;2,4913107151574323;3093;0,0392336125922
74,5281226706;15,261319534282023;2,4905052477422505;3092;0,0391998980987
74,4889564096;15,281462309932065;2,4896997803270686;3091;0,0391662610523
74,4498237083;15,301618122977347;2,488894312911887;3090;0,0391327012162
74,41072449;15,32178698607964;2,488088845496705;3089;0,0390992183546
74,3716586778;15,341968911917101;2,487283378081523;3088;0,0390658122323
74,3326261951;15,362163913184322;2,4864779106663413;3087;0,0390324826154
74,2936269659;15,382372002592353;2,4856724432511594;3086;0,038999229271
74,2546609139;15,402593192868714;2,4848669758359776;3085;0,0389660519668
74,2157279634;15,422827496757455;2,4840615084207958;3084;0,0389329504721
74,1768280389;15,443074927019135;2,483256041005614;3083;0,0388999245563
74,1379610649;15,463335496430885;2,482450573590432;3082;0,0388669739907
74,0991269663;15,483609217786432;2,4816451061752502;3081;0,0388340985467
74,0603256683;15,503896103896103;2,4808396387600684;3080;0,0388012979971
74,0215570962;15,524196167586876;2,4800341713448866;3079;0,0387685721155
73,9828211756;15,5445094217024;2,4792287039297047;3078;0,0387359206766
73,9441178321;15,564835879103027;2,478423236514523;3077;0,0387033434557
73,9054469919;15,5851755526658;2,477617769099341;3076;0,0386708402293
73,8668085811;15,605528455284553;2,4768123016841592;3075;0,0386384107749
73,8282025262;15,62589459986988;2,4760068342689774;3074;0,0386060548704
73,7896287539;15,646273999349166;2,4752013668537955;3073;0,0385737722951
73,7510871911;15,666666666666663;2,4743958994386137;3072;0,0385415628291
73,7125777648;15,687072614783462;2,4735904320234314;3071;0,0385094262533
73,6741004025;15,707491856677528;2,4727849646082496;3070;0,0384773623496
73,6356550316;15,72792440534376;2,4719794971930678;3069;0,0384453709005
73,5972415799;15,748370273794;2,471174029777886;3068;0,03841345169
73,5588599754;15,768829475057059;2,470368562362704;3067;0,0383816045021
73,5205101463;15,789302022178731;2,4695630949475222;3066;0,0383498291226
73,4821920209;15,80978792822186;2,4687576275323404;3065;0,0383181253375
73,443905528;15,83028720626632;2,4679521601171586;3064;0,038286492934
73,4056505963;15,850799869409075;2,4671466927019767;3063;0,0382549317001
73,3674271549;15,871325930764208;2,466341225286795;3062;0,0382234414244
73,329235133;15,89186540346292;2,465535757871613;3061;0,0381920218969
73,2910744601;15,91241830065359;2,464730290456431;3060;0,0381606729078
73,2529450658;15,932984635501798;2,4639248230412494;3059;0,0381293942488
73,2148468801;15,953564421190325;2,4631193556260675;3058;0,0380981857118
73,176779833;15,974157670919205;2,4623138882108857;3057;0,0380670470902
73,1387438549;15,994764397905763;2,461508420795704;3056;0,0380359781776
73,1007388761;16,01538461538462;2,460702953380522;3055;0,0380049787687
73,0627648274;16,03601833660773;2,45989748596534;3054;0,0379740486592
73,0248216398;16,05666557484441;2,4590920185501584;3053;0,0379431876456
72,9869092443;16,07732634338139;2,4582865511349765;3052;0,0379123955246
72,9490275722;16,098000655522778;2,4574810837197947;3051;0,0378816720946
72,911176555;16,118688524590162;2,456675616304613;3050;0,0378510171544
72,8733561245;16,139389963922596;2,455870148889431;3049;0,0378204305032
72,8355662126;16,16010498687664;2,455064681474249;3048;0,0377899119418
72,7978067513;16,180833606826383;2,4542592140590673;3047;0,0377594612714
72,760077673;16,20157583716349;2,4534537466438855;3046;0,0377290782936
72,7223789102;16,22233169129721;2,4526482792287037;3045;0,0376987628118
72,6847103956;16,243101182654403;2,451842811813522;3044;0,037668514629
72,647072062;16,263884324679598;2,45103734439834;3043;0,0376383335497
72,6094638426;16,28468113083498;2,450231876983158;3042;0,0376082193793
72,5718856707;16,305491614600463;2,4494264095679763;3041;0,0375781719234
72,5343374797;16,326315789473682;2,4486209421527945;3040;0,0375481909887
72,4968192033;16,347153668970055;2,4478154747376126;3039;0,0375182763829
72,4593307754;16,368005266622774;2,447010007322431;3038;0,0374884279138
72,42187213;16,388870595982873;2,446204539907249;3037;0,0374586453906
72,3844432014;16,409749670619238;2,445399072492067;3036;0,0374289286231
72,347043924;16,430642504118612;2,4445936050768853;3035;0,0373992774215
72,3096742324;16,45154911008569;2,4437881376617034;3034;0,0373696915971
72,2723340614;16,472469502143095;2,4429826702465216;3033;0,0373401709621
72,2350233461;16,493403693931395;2,4421772028313398;3032;0,0373107153289
72,1977420216;16,514351699109206;2,441371735416158;3031;0,0372813245111
72,1604900233;16,535313531353136;2,440566268000976;3030;0,0372519983226
72,1232672867;16,556289204357878;2,4397608005857943;3029;0,0372227365787
72,0860737476;16,577278731836195;2,4389553331706124;3028;0,0371935390949
72,0489093419;16,598282127518992;2,4381498657554306;3027;0,0371644056873
72,0117740057;16,619299405155317;2,4373443983402487;3026;0,0371353361732
71,9746676754;16,6403305785124;2,436538930925067;3025;0,0371063303704
71,9375902873;16,661375661375658;2,435733463509885;3024;0,0370773880972
71,9005417781;16,682434667548797;2,4349279960947032;3023;0,037048509173
71,8635220847;16,70350761085374;2,4341225286795214;3022;0,0370196934177
71,826531144;16,724594505130753;2,4333170612643396;3021;0,0369909406517
71,7895688933;16,74569536423841;2,4325115938491577;3020;0,0369622506964
71,7526352699;16,766810202053662;2,431706126433976;3019;0,0369336233742
71,7157302114;16,787939032471836;2,430900659018794;3018;0,0369050585072
71,6788536555;16,80908186940669;2,430095191603612;3017;0,0368765559192
71,6420055401;16,830238726790448;2,4292897241884304;3016;0,0368481154341
71,6051858032;16,851409618573797;2,4284842567732485;3015;0,0368197368766
71,5683943831;16,872594558725947;2,4276787893580667;3014;0,0367914200723
71,5316312183;16,893793561234652;2,426873321942885;3013;0,0367631648472
71,4948962473;16,915006640106238;2,426067854527703;3012;0,0367349710282
71,4581894088;16,936233809365664;2,425262387112521;3011;0,0367068384427
71,4215106419;16,957475083056483;2,4244569196973393;3010;0,0366787669188
71,3848598856;16,978730475240937;2,4236514522821575;3009;0,0366507562852
